"ID";"method";"file";"N";"M";"DIST";"kvar_obj";"kmeans_obj";"means_obj";"sd_obj"
"U9K3D8A1";"k-means-exchange";"N240_M1_normal_U9K3D8A1";240;1;"normal";479.923753008825;233.445795819485;2.54591136745943e-06;0.218733312283969
"U9K3D8A1";"kplus";"N240_M1_normal_U9K3D8A1";240;1;"normal";486.847800776627;233.445795808371;1.818502835661e-05;1.0421953565265e-05
"U9K3D8A1";"random";"N240_M1_normal_U9K3D8A1";240;1;"normal";478.330828583083;229.045163151746;0.365540765399449;0.242187565434547
"U9M2H1R7";"ace-exchange";"N36_M2_normal-wide_U9M2H1R7";36;2;"normal-wide";688.870648548147;203.58174365492;0.132928742288465;0.416092170424162
"U9M2H1R7";"k-means-exchange";"N36_M2_normal-wide_U9M2H1R7";36;2;"normal-wide";640.318019760545;203.762504583959;0.0376234240601437;0.764380282769571
"U9M2H1R7";"kplus";"N36_M2_normal-wide_U9M2H1R7";36;2;"normal-wide";710.203368478501;203.579616507327;0.133055101239021;0.0242779837453933
"U9M2H1R7";"random";"N36_M2_normal-wide_U9M2H1R7";36;2;"normal-wide";673.915372731144;191.481667581457;1.05358301887299;0.485666413053767
"U9W2T8L6";"ace-exchange";"N120_M3_normal_U9W2T8L6";120;3;"normal";639.507965465619;329.791401783479;0.030888890876742;0.13068767044742
"U9W2T8L6";"k-means-exchange";"N120_M3_normal_U9W2T8L6";120;3;"normal";630.726487432817;329.844783238714;0.00444620263012213;0.246474729775745
"U9W2T8L6";"kplus";"N120_M3_normal_U9W2T8L6";120;3;"normal";642.99861246544;329.836671050807;0.0130033227780602;0.00528568589264193
"U9W2T8L6";"random";"N120_M3_normal_U9W2T8L6";120;3;"normal";625.406175178967;323.873584916852;0.313891166672177;0.276785560777701
"U9Y0K2F6";"ace-exchange";"N108_M3_normal-wide_U9Y0K2F6";108;3;"normal-wide";8509.98229400597;1219.62327800014;0.0582936070004174;0.178816996342012
"U9Y0K2F6";"k-means-exchange";"N108_M3_normal-wide_U9Y0K2F6";108;3;"normal-wide";8311.83802055699;1219.78632260776;0.0134770144145177;0.542198876960732
"U9Y0K2F6";"kplus";"N108_M3_normal-wide_U9Y0K2F6";108;3;"normal-wide";8531.531322023;1219.7394818111;0.0345939511239534;0.00741710447586967
"U9Y0K2F6";"random";"N108_M3_normal-wide_U9Y0K2F6";108;3;"normal-wide";8386.41266372886;1208.71817642054;0.455123893215442;0.457508669463392
"V0T3R7N9";"ace-exchange";"N72_M1_normal_V0T3R7N9";72;1;"normal";120.43163170731;76.0327131964858;0.0400193626313556;0.0592879275060401
"V0T3R7N9";"k-means-exchange";"N72_M1_normal_V0T3R7N9";72;1;"normal";117.862929601668;76.0505334865777;0.000188582783404806;0.24809191407384
"V0T3R7N9";"kplus";"N72_M1_normal_V0T3R7N9";72;1;"normal";120.574471244251;76.0505278804794;0.000815666957250077;0.00020231115483349
"V0T3R7N9";"random";"N72_M1_normal_V0T3R7N9";72;1;"normal";114.166296400688;71.6452981188213;0.697870644196844;0.304943074704363
"V2D0K6W3";"ace-exchange";"N84_M4_normal-wide_V2D0K6W3";84;4;"normal-wide";8146.67049314851;1346.8870409468;0.133895272131552;0.284496651851337
"V2D0K6W3";"k-means-exchange";"N84_M4_normal-wide_V2D0K6W3";84;4;"normal-wide";7937.2520051291;1347.8391622604;0.0363276585057674;0.652058492249128
"V2D0K6W3";"kplus";"N84_M4_normal-wide_V2D0K6W3";84;4;"normal-wide";8234.05953200006;1346.72733348196;0.151394186586088;0.0358513722314205
"V2D0K6W3";"random";"N84_M4_normal-wide_V2D0K6W3";84;4;"normal-wide";7848.57113224591;1250.10921633379;1.31397653196554;0.60593521058833
"V2K0N1Q4";"ace-exchange";"N264_M1_normal-wide_V2K0N1Q4";264;1;"normal-wide";8186.07155586668;1055.75094189364;0.0475509098246666;0.0621123852528531
"V2K0N1Q4";"k-means-exchange";"N264_M1_normal-wide_V2K0N1Q4";264;1;"normal-wide";7759.20455352654;1055.84545295925;5.62737739390889e-06;0.786132872281224
"V2K0N1Q4";"kplus";"N264_M1_normal-wide_V2K0N1Q4";264;1;"normal-wide";8188.46732499201;1055.84545292867;2.64082790277717e-05;1.09669174053195e-05
"V2K0N1Q4";"random";"N264_M1_normal-wide_V2K0N1Q4";264;1;"normal-wide";8166.12239436746;1054.43296414674;0.19495838654472;0.185437310567875
"V3F5C4G2";"ace-exchange";"N24_M1_normal_V3F5C4G2";24;1;"normal";25.8826857243438;22.2500000832307;0.196331776555831;0.411631431577
"V3F5C4G2";"k-means-exchange";"N24_M1_normal_V3F5C4G2";24;1;"normal";27.1162679846309;22.3749771495206;0.00451153526002435;0.227800078153578
"V3F5C4G2";"kplus";"N24_M1_normal_V3F5C4G2";24;1;"normal";27.5402598022187;22.3508031796493;0.0726944467401758;0.0684597202029174
"V3F5C4G2";"random";"N24_M1_normal_V3F5C4G2";24;1;"normal";20.1038670371637;17.105912299955;1.22689566455998;0.645834897761984
"V3Y2N9R6";"ace-exchange";"N24_M3_uniform_V3Y2N9R6";24;3;"uniform";0.341667193072292;5.6652549741969;0.0591053344154108;0.116920177611937
"V3Y2N9R6";"k-means-exchange";"N24_M3_uniform_V3Y2N9R6";24;3;"uniform";0.333086333870314;5.69955345320392;0.0253416446761952;0.114647567864265
"V3Y2N9R6";"kplus";"N24_M3_uniform_V3Y2N9R6";24;3;"uniform";0.364857669141994;5.69080643109456;0.0362124977012474;0.0568829252219216
"V3Y2N9R6";"random";"N24_M3_uniform_V3Y2N9R6";24;3;"uniform";0.301171152437642;5.2578376741269;0.204707004466198;0.154186591529269
"V4K0J7Y5";"ace-exchange";"N144_M3_normal_V4K0J7Y5";144;3;"normal";1188.03162572646;422.365988989427;0.0469872660806134;0.117129833366749
"V4K0J7Y5";"k-means-exchange";"N144_M3_normal_V4K0J7Y5";144;3;"normal";1156.3151055562;422.521062383201;0.00457026643151166;0.352279523043956
"V4K0J7Y5";"kplus";"N144_M3_normal_V4K0J7Y5";144;3;"normal";1191.65758904514;422.514434666089;0.0106851081211229;0.00300837687222999
"V4K0J7Y5";"random";"N144_M3_normal_V4K0J7Y5";144;3;"normal";1175.57989310801;409.705955716926;0.442655418667859;0.226272551895536
"V4K7F3D5";"ace-exchange";"N192_M1_uniform_V4K7F3D5";192;1;"uniform";1.05512100654396;17.0634644214929;0.00149058317280526;0.00103045139632141
"V4K7F3D5";"k-means-exchange";"N192_M1_uniform_V4K7F3D5";192;1;"uniform";1.03229511735358;17.0635255973165;2.42778332892879e-06;0.0508320007474667
"V4K7F3D5";"kplus";"N192_M1_uniform_V4K7F3D5";192;1;"uniform";1.05513290989546;17.0635255924298;1.36428376815712e-05;4.15259080345787e-05
"V4K7F3D5";"random";"N192_M1_uniform_V4K7F3D5";192;1;"uniform";1.04114289941236;16.8905084215411;0.0836482916638488;0.0369631431696553
"V6A3W9T7";"ace-exchange";"N192_M4_normal-wide_V6A3W9T7";192;4;"normal-wide";21867.2964073597;2941.49992141883;0.0447551688376141;0.196607135462522
"V6A3W9T7";"k-means-exchange";"N192_M4_normal-wide_V6A3W9T7";192;4;"normal-wide";21597.2206456529;2941.72580596857;0.0119918892397536;0.352037879992676
"V6A3W9T7";"kplus";"N192_M4_normal-wide_V6A3W9T7";192;4;"normal-wide";21952.2413257878;2941.61587421817;0.0300329048405228;0.00610337547336537
"V6A3W9T7";"random";"N192_M4_normal-wide_V6A3W9T7";192;4;"normal-wide";21813.8590522302;2874.47975012839;0.673861919010892;0.29368026812332
"V6C7R5T2";"ace-exchange";"N204_M3_normal_V6C7R5T2";204;3;"normal";1548.87119125206;648.263899801945;0.0177562683385885;0.0503474889378027
"V6C7R5T2";"k-means-exchange";"N204_M3_normal_V6C7R5T2";204;3;"normal";1527.84739012403;648.298013157829;0.00209918375222863;0.222917453254842
"V6C7R5T2";"kplus";"N204_M3_normal_V6C7R5T2";204;3;"normal";1550.1013051925;648.295068229961;0.00572269959929922;0.00203112592418446
"V6C7R5T2";"random";"N204_M3_normal_V6C7R5T2";204;3;"normal";1537.69225236482;644.194015891292;0.210615125573103;0.169761815775185
"V7C2X4A8";"ace-exchange";"N156_M3_normal_V7C2X4A8";156;3;"normal";636.717271635286;402.90367280298;0.0176367942430681;0.0800905357831948
"V7C2X4A8";"k-means-exchange";"N156_M3_normal_V7C2X4A8";156;3;"normal";623.75496346453;402.926228427573;0.00432339316543062;0.223193031316209
"V7C2X4A8";"kplus";"N156_M3_normal_V7C2X4A8";156;3;"normal";638.183757351724;402.923961339198;0.00560971198582633;0.00408017860877937
"V7C2X4A8";"random";"N156_M3_normal_V7C2X4A8";156;3;"normal";625.872773099831;397.928409517846;0.268624025199972;0.226484374765215
"V7I4N3C2";"ace-exchange";"N36_M2_normal-wide_V7I4N3C2";36;2;"normal-wide";1597.58896810422;272.763812109639;0.202788592339113;0.297954023268787
"V7I4N3C2";"k-means-exchange";"N36_M2_normal-wide_V7I4N3C2";36;2;"normal-wide";1438.15349225368;273.256122896761;0.0234979895637839;1.03472952256247
"V7I4N3C2";"kplus";"N36_M2_normal-wide_V7I4N3C2";36;2;"normal-wide";1610.61865891613;272.869994154084;0.168170078135463;0.0198731954498887
"V7I4N3C2";"random";"N36_M2_normal-wide_V7I4N3C2";36;2;"normal-wide";1507.00872453772;265.104193345426;0.777400493326038;0.807510347750923
"V7N2X8T5";"ace-exchange";"N156_M1_uniform_V7N2X8T5";156;1;"uniform";0.782764820024361;11.534208469963;0.00164546492175222;0.00353760218070537
"V7N2X8T5";"k-means-exchange";"N156_M1_uniform_V7N2X8T5";156;1;"uniform";0.780144842562078;11.5342747868591;7.77241821670049e-06;0.0200155915790242
"V7N2X8T5";"kplus";"N156_M1_uniform_V7N2X8T5";156;1;"uniform";0.782855739273677;11.5342747851506;1.18449366148798e-05;4.88682762869175e-05
"V7N2X8T5";"random";"N156_M1_uniform_V7N2X8T5";156;1;"uniform";0.777572390880657;11.2994206541284;0.0963631993076071;0.031475156588473
"V8B7M4P1";"ace-exchange";"N216_M1_uniform_V8B7M4P1";216;1;"uniform";1.10902663573573;16.9926365040781;0.00138478445458323;0.000972362815822025
"V8B7M4P1";"k-means-exchange";"N216_M1_uniform_V8B7M4P1";216;1;"uniform";1.08331578518031;16.992707480786;1.0230578482151e-06;0.0470285586848924
"V8B7M4P1";"kplus";"N216_M1_uniform_V8B7M4P1";216;1;"uniform";1.10903642603408;16.9927074794973;6.96716812875753e-06;2.6423175840784e-05
"V8B7M4P1";"random";"N216_M1_uniform_V8B7M4P1";216;1;"uniform";1.0937228102789;16.9068713737661;0.0533795006555954;0.0405812832210594
"V8E6R0U3";"ace-exchange";"N48_M4_normal-wide_V8E6R0U3";48;4;"normal-wide";5764.72479062979;699.413338209453;0.219428303489787;0.377192747496654
"V8E6R0U3";"k-means-exchange";"N48_M4_normal-wide_V8E6R0U3";48;4;"normal-wide";5428.38222621828;701.094581113139;0.0899713065796374;0.911829696766655
"V8E6R0U3";"kplus";"N48_M4_normal-wide_V8E6R0U3";48;4;"normal-wide";5814.11113944554;698.534250593689;0.297136075201223;0.0887142671813297
"V8E6R0U3";"random";"N48_M4_normal-wide_V8E6R0U3";48;4;"normal-wide";5523.71309099579;622.647102830174;1.46912836006187;0.731477671243699
"V9B5I3Q7";"ace-exchange";"N276_M1_uniform_V9B5I3Q7";276;1;"uniform";1.60398998637591;25.2437291217175;0.00277438776338124;0.00189332968981248
"V9B5I3Q7";"k-means-exchange";"N276_M1_uniform_V9B5I3Q7";276;1;"uniform";1.55357495049625;25.2440294043802;1.56496948400253e-06;0.0619479306302353
"V9B5I3Q7";"kplus";"N276_M1_uniform_V9B5I3Q7";276;1;"uniform";1.60403934586439;25.244029404427;1.02070929564047e-06;9.38401477734718e-06
"V9B5I3Q7";"random";"N276_M1_uniform_V9B5I3Q7";276;1;"uniform";1.57393854211996;25.1498906564323;0.043997617688138;0.0499869137321312
"V9J6R8X1";"ace-exchange";"N264_M2_normal_V9J6R8X1";264;2;"normal";1230.46964154888;550.423529909776;0.0131933700834893;0.0194515028334691
"V9J6R8X1";"k-means-exchange";"N264_M2_normal_V9J6R8X1";264;2;"normal";1222.72465556265;550.437154547704;0.000441666649400383;0.133086363455202
"V9J6R8X1";"kplus";"N264_M2_normal_V9J6R8X1";264;2;"normal";1230.62622186289;550.437148162544;0.000516039532862471;0.000537839491555725
"V9J6R8X1";"random";"N264_M2_normal_V9J6R8X1";264;2;"normal";1210.64735327848;547.426282171277;0.200986435016882;0.233877844529713
"V9N4G5O7";"ace-exchange";"N192_M2_normal_V9N4G5O7";192;2;"normal";732.872534007708;388.365990524704;0.0127621043031663;0.0514424949282756
"V9N4G5O7";"k-means-exchange";"N192_M2_normal_V9N4G5O7";192;2;"normal";728.757244828038;388.379388765235;0.000860064275552459;0.14420568710693
"V9N4G5O7";"kplus";"N192_M2_normal_V9N4G5O7";192;2;"normal";733.537426681381;388.379397477962;0.000702138254018591;0.000939614063906746
"V9N4G5O7";"random";"N192_M2_normal_V9N4G5O7";192;2;"normal";718.692005706399;385.683890308325;0.211094866933909;0.252814943701437
"V9R1S6X2";"ace-exchange";"N24_M4_uniform_V9R1S6X2";24;4;"uniform";0.517371422407083;8.23835146184714;0.0655543831429289;0.0950225412534859
"V9R1S6X2";"k-means-exchange";"N24_M4_uniform_V9R1S6X2";24;4;"uniform";0.484603259899378;8.29453710940368;0.0320169656770305;0.137493453354823
"V9R1S6X2";"kplus";"N24_M4_uniform_V9R1S6X2";24;4;"uniform";0.511314237825964;8.29104387789382;0.0358168061065954;0.115464867456861
"V9R1S6X2";"random";"N24_M4_uniform_V9R1S6X2";24;4;"uniform";0.48721224309427;6.32906622921515;0.313809848662155;0.152232353972901
"W0L8J3T7";"ace-exchange";"N192_M3_uniform_W0L8J3T7";192;3;"uniform";2.94162199526589;45.8759190152863;0.00349065223741091;0.00706964226687312
"W0L8J3T7";"k-means-exchange";"N192_M3_uniform_W0L8J3T7";192;3;"uniform";2.90951827957371;45.8769358746873;0.000714980761080823;0.0304008215749626
"W0L8J3T7";"kplus";"N192_M3_uniform_W0L8J3T7";192;3;"uniform";2.94288868977481;45.8768309047461;0.00127142521927861;0.00219228728636019
"W0L8J3T7";"random";"N192_M3_uniform_W0L8J3T7";192;3;"uniform";2.91334657661597;44.3409854335026;0.134107474483446;0.028292189816792
"W0N9Y2O4";"ace-exchange";"N180_M2_normal-wide_W0N9Y2O4";180;2;"normal-wide";8673.10412658924;1281.98200065333;0.0251529763293431;0.103261444502073
"W0N9Y2O4";"k-means-exchange";"N180_M2_normal-wide_W0N9Y2O4";180;2;"normal-wide";8450.46058471878;1282.02196232454;0.000851034538832153;0.517714491290793
"W0N9Y2O4";"kplus";"N180_M2_normal-wide_W0N9Y2O4";180;2;"normal-wide";8681.25532435281;1282.01925075351;0.00688986816835956;0.0013079368136979
"W0N9Y2O4";"random";"N180_M2_normal-wide_W0N9Y2O4";180;2;"normal-wide";8473.96480307755;1266.66227202973;0.560724924563767;0.542900874031568
"W1J0H2S3";"ace-exchange";"N264_M4_normal_W1J0H2S3";264;4;"normal";2294.94445796246;1074.82169440585;0.0192622125403909;0.0413890594706185
"W1J0H2S3";"k-means-exchange";"N264_M4_normal_W1J0H2S3";264;4;"normal";2276.24661058913;1074.88093292328;0.00320593173647709;0.170989267960396
"W1J0H2S3";"kplus";"N264_M4_normal_W1J0H2S3";264;4;"normal";2296.05276202634;1074.87578941869;0.00661307742159478;0.00372275023623295
"W1J0H2S3";"random";"N264_M4_normal_W1J0H2S3";264;4;"normal";2275.49316282729;1064.46708920975;0.247809068499296;0.16113344649687
"W1V0E8Q7";"ace-exchange";"N72_M3_uniform_W1V0E8Q7";72;3;"uniform";1.16338553604566;17.0988924473791;0.0131824002428739;0.0180364207529262
"W1V0E8Q7";"k-means-exchange";"N72_M3_uniform_W1V0E8Q7";72;3;"uniform";1.13204367181086;17.1045938466025;0.00464003514153534;0.0579599324562167
"W1V0E8Q7";"kplus";"N72_M3_uniform_W1V0E8Q7";72;3;"uniform";1.16481121272732;17.1039999765381;0.00610225339402876;0.0197899293098181
"W1V0E8Q7";"random";"N72_M3_uniform_W1V0E8Q7";72;3;"uniform";1.13057396424966;16.337204926913;0.146654957616529;0.0610012976215425
"W2H4M5F7";"ace-exchange";"N72_M1_normal_W2H4M5F7";72;1;"normal";191.7164723287;89.9045414935613;0.0887946935269278;0.133247536173283
"W2H4M5F7";"k-means-exchange";"N72_M1_normal_W2H4M5F7";72;1;"normal";171.315622083282;89.9928481438885;0.000100219432825205;0.727273650014822
"W2H4M5F7";"kplus";"N72_M1_normal_W2H4M5F7";72;1;"normal";192.459122030444;89.9928428236873;0.000684719237568847;0.000521432673245226
"W2H4M5F7";"random";"N72_M1_normal_W2H4M5F7";72;1;"normal";188.665952447646;86.6511408539261;0.585812532754753;0.313130496521004
"W2R4S5F8";"ace-exchange";"N156_M1_uniform_W2R4S5F8";156;1;"uniform";0.907171170782024;13.6190569646603;0.00420735016441309;0.00168958278449011
"W2R4S5F8";"k-means-exchange";"N156_M1_uniform_W2R4S5F8";156;1;"uniform";0.90360280633242;13.6195006991202;9.95635771416925e-06;0.0227131160176028
"W2R4S5F8";"kplus";"N156_M1_uniform_W2R4S5F8";156;1;"uniform";0.907191191403668;13.6195006986421;9.61018630729615e-06;2.05387114196043e-05
"W2R4S5F8";"random";"N156_M1_uniform_W2R4S5F8";156;1;"uniform";0.90052483614173;13.24920695415;0.13307630097589;0.0206338416595163
"W3I0L8U4";"ace-exchange";"N216_M3_normal_W3I0L8U4";216;3;"normal";1207.9323701754;657.104438912082;0.0145824431721721;0.0661579369542346
"W3I0L8U4";"k-means-exchange";"N216_M3_normal_W3I0L8U4";216;3;"normal";1177.11405509392;657.124965801211;0.00215048620607686;0.287461940996323
"W3I0L8U4";"kplus";"N216_M3_normal_W3I0L8U4";216;3;"normal";1209.76733100602;657.122335919401;0.00538793194674816;0.00190606734397851
"W3I0L8U4";"random";"N216_M3_normal_W3I0L8U4";216;3;"normal";1177.83974895099;651.563752846731;0.223262405699417;0.280830162787304
"W3L0D7I2";"ace-exchange";"N264_M1_uniform_W3L0D7I2";264;1;"uniform";1.37536402315688;21.0603187516025;0.00168118397634698;0.000883834995042077
"W3L0D7I2";"k-means-exchange";"N264_M1_uniform_W3L0D7I2";264;1;"uniform";1.33390754717051;21.060440226079;1.61900551942651e-06;0.0628225492468452
"W3L0D7I2";"kplus";"N264_M1_uniform_W3L0D7I2";264;1;"uniform";1.3753728683154;21.0604402258917;2.44596352172444e-06;1.10948592632054e-05
"W3L0D7I2";"random";"N264_M1_uniform_W3L0D7I2";264;1;"uniform";1.37301600802139;20.7546055313319;0.0913918311989895;0.0197797745556845
"W4M2N9S7";"ace-exchange";"N264_M2_uniform_W4M2N9S7";264;2;"uniform";2.87449227579787;43.4712241765632;0.00238331739445022;0.00124874983609963
"W4M2N9S7";"k-means-exchange";"N264_M2_uniform_W4M2N9S7";264;2;"uniform";2.81377456527434;43.4716642589457;0.000103604090823328;0.0459755196740313
"W4M2N9S7";"kplus";"N264_M2_uniform_W4M2N9S7";264;2;"uniform";2.87452785272856;43.4716608917198;0.000216317299584129;0.000378469492835626
"W4M2N9S7";"random";"N264_M2_uniform_W4M2N9S7";264;2;"uniform";2.82141126044735;43.1609729309809;0.0623232433007974;0.0447035239560213
"W4Q3U0N7";"ace-exchange";"N144_M2_uniform_W4Q3U0N7";144;2;"uniform";1.45880256763759;23.8163452007127;0.00635610224303995;0.006897130294541
"W4Q3U0N7";"k-means-exchange";"N144_M2_uniform_W4Q3U0N7";144;2;"uniform";1.42667898044256;23.8183308900297;0.000390701432479601;0.0506675247841451
"W4Q3U0N7";"kplus";"N144_M2_uniform_W4Q3U0N7";144;2;"uniform";1.45953719280143;23.8183353415269;0.00021183323567836;0.000768855422148662
"W4Q3U0N7";"random";"N144_M2_uniform_W4Q3U0N7";144;2;"uniform";1.43668653028489;23.2703419374144;0.104817845525556;0.0334445836838008
"W5F4K1Q7";"ace-exchange";"N192_M4_normal_W5F4K1Q7";192;4;"normal";1649.8980925122;862.735398907591;0.0268327549050966;0.0799536104748768
"W5F4K1Q7";"k-means-exchange";"N192_M4_normal_W5F4K1Q7";192;4;"normal";1626.88624870277;862.819695509406;0.00525643778046889;0.222432593822294
"W5F4K1Q7";"kplus";"N192_M4_normal_W5F4K1Q7";192;4;"normal";1654.28298262958;862.805313777172;0.0122531306945439;0.00484453777626648
"W5F4K1Q7";"random";"N192_M4_normal_W5F4K1Q7";192;4;"normal";1609.25633285458;847.198671442881;0.355890293390399;0.273239366677283
"W5O9M6R8";"ace-exchange";"N36_M2_normal_W5O9M6R8";36;2;"normal";114.646230408107;70.6478767771469;0.10063078367353;0.372942078763415
"W5O9M6R8";"k-means-exchange";"N36_M2_normal_W5O9M6R8";36;2;"normal";89.0549985635503;70.7429241815138;0.0249759382533677;0.890606659601575
"W5O9M6R8";"kplus";"N36_M2_normal_W5O9M6R8";36;2;"normal";119.50421359204;70.7096052028489;0.0618890341957899;0.0224101809188033
"W5O9M6R8";"random";"N36_M2_normal_W5O9M6R8";36;2;"normal";104.553088139167;69.5128645119411;0.304341288080676;0.574420035819704
"W6L3F5J7";"ace-exchange";"N84_M4_normal-wide_W6L3F5J7";84;4;"normal-wide";8938.09602582061;1218.57099592982;0.104057738669281;0.278908505489232
"W6L3F5J7";"k-means-exchange";"N84_M4_normal-wide_W6L3F5J7";84;4;"normal-wide";8357.07016503505;1219.03955683947;0.0342838720507695;0.941837663947152
"W6L3F5J7";"kplus";"N84_M4_normal-wide_W6L3F5J7";84;4;"normal-wide";8996.21998630749;1218.53059903496;0.0984818305289924;0.0181173815203937
"W6L3F5J7";"random";"N84_M4_normal-wide_W6L3F5J7";84;4;"normal-wide";8599.14044794214;1148.39645784439;1.09803480431346;0.709066487682579
"W6M0J8T5";"ace-exchange";"N168_M2_uniform_W6M0J8T5";168;2;"uniform";1.91147337874748;28.2774956861962;0.00144727334346886;0.00476564765082607
"W6M0J8T5";"k-means-exchange";"N168_M2_uniform_W6M0J8T5";168;2;"uniform";1.89015534041407;28.2776194655687;0.000139583744818234;0.0376744111757954
"W6M0J8T5";"kplus";"N168_M2_uniform_W6M0J8T5";168;2;"uniform";1.91188351899556;28.2776178884259;0.000232301317044464;0.000984600013949788
"W6M0J8T5";"random";"N168_M2_uniform_W6M0J8T5";168;2;"uniform";1.89673026872645;27.983728891107;0.0754207733275724;0.0275365599782371
"W6N0F7K9";"ace-exchange";"N144_M3_normal_W6N0F7K9";144;3;"normal";813.44235468046;405.033653288366;0.0158582931979301;0.110403007564157
"W6N0F7K9";"k-means-exchange";"N144_M3_normal_W6N0F7K9";144;3;"normal";804.294750031319;405.049476007997;0.00422048590215172;0.222342076285035
"W6N0F7K9";"kplus";"N144_M3_normal_W6N0F7K9";144;3;"normal";816.835676540523;405.046944369829;0.00761750506979791;0.00437115360561942
"W6N0F7K9";"random";"N144_M3_normal_W6N0F7K9";144;3;"normal";796.26986776797;401.017401400478;0.224435502592353;0.310158377766535
"W8R9C6D2";"ace-exchange";"N120_M2_normal_W8R9C6D2";120;2;"normal";497.880742806458;259.686260945353;0.0401637281309272;0.123222252661315
"W8R9C6D2";"k-means-exchange";"N120_M2_normal_W8R9C6D2";120;2;"normal";486.407852499963;259.738552967494;0.00128979016706125;0.270090173071378
"W8R9C6D2";"kplus";"N120_M2_normal_W8R9C6D2";120;2;"normal";500.911760797543;259.737600752129;0.00491044250584616;0.00277739951061273
"W8R9C6D2";"random";"N120_M2_normal_W8R9C6D2";120;2;"normal";489.07658244557;252.011059168766;0.440423088539689;0.281585538297821
"W9B4S6Q8";"ace-exchange";"N228_M2_normal-wide_W9B4S6Q8";228;2;"normal-wide";15410.4788057961;1882.85859195288;0.031111772743329;0.101212020189133
"W9B4S6Q8";"k-means-exchange";"N228_M2_normal-wide_W9B4S6Q8";228;2;"normal-wide";15129.2067536674;1882.92657324928;0.000821491492442313;0.474821301354025
"W9B4S6Q8";"kplus";"N228_M2_normal-wide_W9B4S6Q8";228;2;"normal-wide";15421.9284228547;1882.92634805293;0.00182515995281213;0.000932544512703415
"W9B4S6Q8";"random";"N228_M2_normal-wide_W9B4S6Q8";228;2;"normal-wide";15198.0599122654;1868.32514298465;0.475753346532243;0.46534933169775
"W9N0P2T7";"ace-exchange";"N252_M3_uniform_W9N0P2T7";252;3;"uniform";4.15020783086179;60.4414214846417;0.00410817829133185;0.00514531950275079
"W9N0P2T7";"k-means-exchange";"N252_M3_uniform_W9N0P2T7";252;3;"uniform";4.08508506231093;60.4431800917669;0.000379278823467185;0.0342003333012369
"W9N0P2T7";"kplus";"N252_M3_uniform_W9N0P2T7";252;3;"uniform";4.1510269488036;60.4431410819115;0.000710258112540311;0.00128685517244337
"W9N0P2T7";"random";"N252_M3_uniform_W9N0P2T7";252;3;"uniform";4.09716437652968;60.2304284203112;0.0430508162050197;0.0368896196433234
"W9O6C7M3";"ace-exchange";"N204_M3_uniform_W9O6C7M3";204;3;"uniform";3.29740714850855;49.0968465779403;0.00217751152448209;0.00612367137661675
"W9O6C7M3";"k-means-exchange";"N204_M3_uniform_W9O6C7M3";204;3;"uniform";3.24135197822572;49.097356113579;0.000771310163686108;0.04329996983919
"W9O6C7M3";"kplus";"N204_M3_uniform_W9O6C7M3";204;3;"uniform";3.29873357248078;49.0973520696796;0.000805215830945135;0.00235457891083675
"W9O6C7M3";"random";"N204_M3_uniform_W9O6C7M3";204;3;"uniform";3.16194399934089;48.7709228052256;0.055249419713125;0.0676299316437013
"X0E5R8W7";"ace-exchange";"N252_M1_uniform_X0E5R8W7";252;1;"uniform";1.1387305968975;19.1250689184684;0.00193143127826118;0.00243993415446003
"X0E5R8W7";"k-means-exchange";"N252_M1_uniform_X0E5R8W7";252;1;"uniform";1.13232024685933;19.1251921856066;1.3044392245809e-06;0.0236857416030144
"X0E5R8W7";"kplus";"N252_M1_uniform_X0E5R8W7";252;1;"uniform";1.13879436333148;19.1251921819082;9.83698382256426e-06;4.9738201476357e-06
"X0E5R8W7";"random";"N252_M1_uniform_X0E5R8W7";252;1;"uniform";1.1133974617887;18.4845239971935;0.138352081586149;0.0564863083886888
"X0M7K8O6";"ace-exchange";"N84_M4_uniform_X0M7K8O6";84;4;"uniform";1.63937671616713;23.7974322801487;0.0088697406352453;0.018836826303383
"X0M7K8O6";"k-means-exchange";"N84_M4_uniform_X0M7K8O6";84;4;"uniform";1.58948162321656;23.8007048771167;0.00525782675027756;0.0575677169412175
"X0M7K8O6";"kplus";"N84_M4_uniform_X0M7K8O6";84;4;"uniform";1.64191015750265;23.7973860475515;0.00924455193758364;0.0140614177227542
"X0M7K8O6";"random";"N84_M4_uniform_X0M7K8O6";84;4;"uniform";1.58572965855544;22.8866368499528;0.133660910124447;0.065235372671871
"X0U6V9A7";"ace-exchange";"N300_M1_normal_X0U6V9A7";300;1;"normal";488.863270162139;290.003564777484;0.00954711175230533;0.0282664943787225
"X0U6V9A7";"k-means-exchange";"N300_M1_normal_X0U6V9A7";300;1;"normal";483.835208080806;290.008181041138;2.9467779188528e-06;0.163412520085095
"X0U6V9A7";"kplus";"N300_M1_normal_X0U6V9A7";300;1;"normal";488.978829628318;290.008181039252;6.89772963718624e-06;2.97908392987711e-06
"X0U6V9A7";"random";"N300_M1_normal_X0U6V9A7";300;1;"normal";486.39683099728;289.517834821931;0.099460813889419;0.131152534619255
"X1C3R9S7";"ace-exchange";"N156_M3_uniform_X1C3R9S7";156;3;"uniform";2.50633891907606;37.6920106203884;0.00390754870147029;0.00852196705119505
