"file";"ID";"N";"M";"DIST";"method";"result"
"N216_M5_uniform_U0P1W2G5";"U0P1W2G5";216;5;"uniform";"random";"2, 1, 2, 2, 2, 3, 3, 1, 2, 3, 3, 1, 1, 3, 2, 2, 2, 2, 3, 2, 1, 3, 1, 1, 2, 3, 2, 3, 2, 3, 3, 3, 1, 3, 1, 2, 1, 2, 2, 2, 3, 2, 3, 1, 3, 1, 3, 2, 3, 2, 1, 1, 2, 3, 3, 2, 3, 2, 1, 3, 3, 2, 1, 3, 2, 3, 1, 2, 3, 3, 1, 2, 1, 1, 2, 3, 3, 2, 2, 2, 3, 1, 3, 1, 1, 3, 1, 3, 1, 1, 1, 3, 2, 3, 3, 2, 1, 3, 1, 1, 3, 1, 1, 1, 3, 3, 1, 2, 1, 2, 3, 2, 1, 1, 2, 1, 1, 1, 2, 2, 2, 3, 3, 3, 2, 1, 3, 1, 3, 2, 1, 3, 1, 2, 2, 1, 1, 2, 2, 1, 1, 1, 3, 3, 3, 2, 1, 2, 1, 2, 2, 2, 1, 1, 1, 1, 3, 1, 2, 3, 2, 3, 2, 2, 3, 3, 1, 1, 3, 2, 3, 1, 1, 3, 3, 1, 2, 3, 2, 1, 3, 3, 2, 2, 1, 2, 1, 2, 1, 3, 3, 1, 3, 2, 3, 1, 2, 3, 2, 3, 2, 2, 3, 2, 1, 1, 1, 3, 3, 2, 1, 3, 1, 2, 2, 2"
"N228_M3_normal-wide_O7E9I5T8";"O7E9I5T8";228;3;"normal-wide";"ace-exchange";"1, 1, 2, 1, 3, 3, 2, 3, 3, 2, 1, 2, 1, 2, 3, 1, 3, 3, 2, 2, 2, 2, 2, 2, 3, 1, 3, 3, 2, 3, 1, 3, 1, 3, 1, 3, 3, 3, 2, 3, 1, 2, 3, 3, 3, 3, 3, 2, 1, 2, 2, 2, 3, 2, 2, 3, 2, 3, 3, 1, 1, 2, 3, 3, 3, 2, 3, 2, 1, 1, 1, 3, 3, 3, 3, 1, 2, 3, 2, 3, 1, 1, 1, 3, 1, 2, 1, 3, 3, 2, 3, 1, 1, 3, 1, 2, 2, 1, 1, 1, 1, 1, 3, 3, 2, 2, 3, 1, 2, 1, 3, 2, 3, 1, 3, 1, 1, 1, 3, 3, 3, 3, 2, 1, 3, 2, 1, 2, 3, 1, 3, 1, 1, 3, 2, 2, 2, 3, 2, 2, 2, 3, 2, 1, 1, 1, 2, 1, 1, 1, 3, 3, 1, 1, 3, 2, 1, 2, 2, 3, 2, 1, 2, 3, 2, 1, 2, 2, 3, 1, 1, 2, 2, 2, 3, 2, 3, 1, 3, 1, 3, 1, 1, 2, 2, 3, 1, 3, 2, 3, 1, 2, 1, 1, 2, 2, 3, 1, 2, 1, 1, 1, 1, 1, 2, 2, 3, 2, 2, 3, 1, 1, 1, 3, 2, 2, 1, 1, 1, 1, 2, 3, 2, 2, 2, 2, 3, 2"
"N228_M3_normal-wide_O7E9I5T8";"O7E9I5T8";228;3;"normal-wide";"k-means-exchange";"1, 3, 1, 3, 2, 1, 2, 1, 1, 2, 2, 3, 3, 3, 1, 3, 1, 3, 2, 2, 1, 1, 3, 1, 1, 2, 2, 3, 1, 1, 1, 3, 3, 1, 1, 2, 1, 3, 1, 1, 1, 1, 3, 3, 2, 3, 1, 2, 3, 1, 1, 2, 1, 1, 1, 1, 3, 3, 3, 1, 2, 3, 1, 2, 2, 3, 3, 1, 2, 3, 3, 3, 2, 2, 3, 3, 1, 3, 2, 2, 3, 2, 2, 1, 2, 1, 1, 2, 2, 2, 2, 3, 1, 1, 1, 2, 1, 3, 2, 2, 2, 3, 1, 1, 3, 1, 3, 2, 2, 3, 3, 1, 3, 2, 3, 3, 2, 3, 1, 2, 2, 3, 3, 1, 3, 2, 3, 2, 1, 1, 1, 3, 2, 3, 3, 2, 2, 2, 3, 2, 3, 1, 1, 3, 1, 3, 1, 1, 2, 3, 3, 1, 2, 3, 2, 1, 2, 2, 2, 3, 3, 1, 2, 1, 2, 1, 3, 3, 2, 1, 2, 2, 1, 3, 3, 3, 2, 1, 3, 1, 2, 1, 2, 2, 3, 1, 3, 3, 1, 1, 1, 2, 2, 1, 3, 3, 2, 2, 3, 2, 3, 3, 2, 3, 2, 2, 3, 1, 1, 2, 1, 1, 3, 2, 1, 2, 2, 1, 2, 3, 2, 3, 3, 2, 1, 2, 2, 1"
"N228_M3_normal-wide_O7E9I5T8";"O7E9I5T8";228;3;"normal-wide";"kplus";"1, 2, 2, 2, 3, 3, 1, 1, 3, 3, 2, 3, 3, 1, 3, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 3, 1, 3, 2, 1, 3, 3, 3, 2, 1, 3, 3, 1, 2, 1, 3, 3, 2, 3, 3, 3, 1, 3, 2, 2, 2, 3, 3, 1, 2, 1, 2, 1, 1, 1, 2, 2, 3, 1, 1, 1, 1, 1, 3, 1, 1, 1, 3, 2, 1, 3, 3, 2, 2, 3, 1, 1, 3, 2, 2, 3, 2, 2, 3, 1, 1, 2, 2, 3, 2, 1, 1, 3, 3, 2, 3, 3, 3, 1, 1, 2, 3, 2, 2, 1, 1, 3, 1, 3, 2, 2, 1, 1, 3, 3, 2, 3, 1, 2, 3, 1, 1, 2, 3, 1, 2, 1, 2, 2, 3, 2, 3, 1, 3, 3, 1, 1, 3, 3, 1, 1, 2, 2, 3, 3, 2, 1, 2, 2, 2, 2, 3, 2, 2, 3, 1, 3, 2, 2, 2, 3, 1, 2, 2, 3, 3, 1, 3, 2, 1, 1, 2, 1, 3, 2, 2, 3, 2, 3, 1, 1, 3, 2, 2, 2, 1, 3, 3, 2, 1, 2, 3, 1, 1, 3, 3, 2, 1, 3, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 3, 1, 3, 1, 3, 3, 2, 3, 2, 3, 1"
"N228_M3_normal-wide_O7E9I5T8";"O7E9I5T8";228;3;"normal-wide";"random";"3, 2, 3, 2, 2, 3, 1, 3, 2, 3, 1, 3, 2, 1, 2, 3, 3, 3, 1, 1, 2, 2, 1, 1, 1, 1, 2, 2, 3, 1, 2, 3, 2, 3, 1, 2, 3, 2, 2, 1, 2, 2, 2, 2, 2, 3, 2, 1, 1, 3, 3, 1, 3, 3, 2, 1, 2, 2, 3, 1, 2, 1, 3, 1, 3, 2, 3, 1, 2, 1, 3, 2, 1, 3, 1, 2, 2, 2, 2, 2, 3, 3, 2, 3, 2, 3, 2, 3, 3, 2, 2, 3, 1, 1, 2, 3, 3, 3, 3, 3, 3, 3, 1, 2, 2, 3, 3, 1, 3, 1, 1, 1, 2, 2, 1, 3, 1, 3, 1, 2, 1, 2, 3, 3, 3, 1, 2, 3, 2, 2, 3, 1, 1, 2, 1, 2, 2, 1, 2, 1, 3, 3, 1, 3, 2, 3, 1, 3, 2, 1, 3, 3, 1, 2, 2, 3, 1, 1, 2, 2, 3, 1, 3, 1, 1, 2, 3, 2, 3, 1, 1, 3, 3, 3, 1, 3, 1, 3, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 2, 3, 2, 2, 1, 2, 1, 3, 2, 1, 2, 3, 1, 2, 1, 1, 3, 1, 1, 2, 1, 2, 3, 1, 1, 3, 2, 3, 1, 2, 1, 1, 2, 3, 2, 1, 3, 1, 3, 3"
"N120_M3_normal_U9M5C6F7";"U9M5C6F7";120;3;"normal";"ace-exchange";"3, 3, 1, 2, 1, 1, 3, 2, 2, 1, 1, 2, 2, 1, 1, 3, 1, 3, 1, 2, 2, 3, 3, 2, 2, 2, 1, 1, 1, 2, 1, 2, 3, 2, 2, 1, 2, 1, 1, 2, 3, 1, 2, 2, 1, 1, 1, 2, 2, 2, 1, 2, 1, 2, 1, 1, 1, 2, 3, 2, 1, 3, 3, 3, 2, 3, 3, 3, 2, 3, 3, 1, 1, 3, 3, 3, 3, 1, 2, 1, 3, 1, 1, 3, 2, 1, 1, 3, 2, 3, 3, 2, 2, 2, 3, 3, 3, 3, 2, 2, 1, 2, 3, 2, 3, 3, 1, 2, 3, 1, 3, 1, 1, 3, 2, 2, 1, 3, 3, 3"
"N120_M3_normal_U9M5C6F7";"U9M5C6F7";120;3;"normal";"k-means-exchange";"3, 1, 1, 1, 2, 3, 1, 1, 1, 3, 2, 1, 2, 1, 2, 2, 1, 3, 1, 1, 2, 1, 2, 3, 1, 3, 3, 3, 3, 3, 2, 2, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 2, 2, 1, 1, 2, 3, 2, 1, 2, 3, 2, 3, 2, 2, 3, 2, 1, 1, 3, 1, 1, 3, 3, 1, 3, 3, 2, 3, 3, 3, 1, 1, 1, 2, 1, 2, 2, 3, 3, 3, 2, 1, 1, 3, 2, 1, 3, 1, 1, 3, 1, 1, 3, 1, 1, 1, 3, 2, 1, 3, 3, 2, 2, 2, 2, 1, 3, 2, 2, 3, 2, 1, 3, 3, 2, 3, 2, 2"
"N120_M3_normal_U9M5C6F7";"U9M5C6F7";120;3;"normal";"kplus";"3, 3, 3, 1, 1, 1, 2, 2, 3, 1, 2, 3, 2, 2, 1, 3, 3, 1, 1, 3, 2, 1, 1, 3, 2, 1, 1, 1, 3, 3, 3, 1, 1, 1, 2, 1, 2, 2, 3, 1, 2, 1, 1, 1, 3, 2, 2, 1, 3, 1, 1, 1, 3, 2, 3, 3, 2, 2, 1, 3, 3, 1, 1, 2, 1, 2, 1, 2, 3, 2, 2, 2, 3, 2, 2, 2, 2, 2, 1, 1, 3, 3, 2, 2, 2, 2, 2, 3, 3, 1, 2, 1, 2, 3, 2, 1, 2, 1, 1, 1, 3, 3, 1, 2, 3, 3, 3, 3, 2, 2, 1, 3, 3, 3, 2, 1, 3, 3, 3, 3"
"N120_M3_normal_U9M5C6F7";"U9M5C6F7";120;3;"normal";"random";"3, 2, 2, 2, 2, 2, 2, 3, 1, 2, 3, 3, 3, 1, 1, 1, 1, 1, 3, 2, 3, 3, 3, 3, 1, 1, 3, 3, 3, 1, 1, 3, 2, 1, 3, 2, 3, 2, 1, 3, 2, 2, 3, 1, 1, 1, 2, 2, 3, 3, 3, 3, 1, 1, 1, 1, 3, 1, 1, 2, 2, 3, 1, 2, 1, 3, 3, 3, 3, 1, 2, 1, 1, 2, 1, 2, 3, 2, 1, 3, 1, 2, 3, 2, 1, 3, 2, 2, 2, 3, 2, 1, 1, 2, 1, 2, 2, 2, 3, 3, 2, 2, 3, 1, 3, 2, 1, 3, 1, 3, 2, 2, 1, 1, 1, 1, 3, 2, 2, 2"
"N228_M3_uniform_R8D0V9T7";"R8D0V9T7";228;3;"uniform";"ace-exchange";"3, 2, 2, 3, 3, 1, 1, 1, 3, 1, 2, 1, 1, 1, 1, 3, 2, 2, 3, 3, 1, 3, 1, 2, 1, 2, 2, 3, 1, 2, 3, 3, 3, 1, 3, 2, 3, 1, 2, 1, 2, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 3, 2, 2, 3, 3, 3, 3, 1, 1, 2, 3, 1, 1, 2, 3, 1, 3, 3, 3, 2, 2, 2, 1, 1, 3, 3, 1, 2, 3, 3, 1, 2, 1, 2, 1, 2, 1, 2, 2, 3, 2, 2, 1, 2, 3, 3, 1, 1, 1, 2, 1, 2, 1, 1, 3, 3, 2, 3, 3, 2, 1, 3, 1, 2, 2, 1, 3, 2, 3, 3, 1, 3, 2, 3, 2, 3, 1, 1, 3, 3, 3, 1, 1, 1, 2, 2, 2, 2, 1, 1, 2, 1, 2, 1, 3, 2, 3, 2, 2, 2, 3, 2, 1, 2, 3, 3, 2, 2, 3, 3, 3, 2, 2, 3, 3, 1, 2, 3, 1, 2, 1, 2, 1, 3, 2, 3, 1, 2, 1, 3, 2, 1, 3, 1, 2, 2, 2, 1, 1, 3, 3, 3, 3, 2, 1, 1, 2, 2, 3, 1, 3, 3, 2, 3, 3, 2, 3, 3, 2, 1, 1, 1, 3, 2, 1, 3, 1, 3, 2, 2, 1, 2, 1, 1, 3, 3, 2"
"N228_M3_uniform_R8D0V9T7";"R8D0V9T7";228;3;"uniform";"k-means-exchange";"3, 3, 3, 3, 3, 3, 1, 1, 1, 2, 1, 1, 3, 1, 1, 3, 1, 1, 3, 2, 1, 3, 1, 2, 3, 3, 1, 1, 2, 2, 2, 1, 2, 1, 1, 1, 3, 1, 1, 2, 2, 2, 2, 1, 2, 1, 3, 3, 3, 3, 1, 1, 3, 2, 2, 1, 3, 3, 2, 2, 1, 2, 3, 2, 2, 3, 2, 1, 1, 1, 1, 2, 2, 2, 3, 2, 3, 2, 2, 3, 3, 1, 2, 1, 3, 2, 3, 1, 2, 1, 1, 3, 2, 3, 2, 1, 1, 2, 3, 3, 1, 3, 2, 3, 1, 2, 1, 2, 2, 1, 2, 1, 2, 1, 3, 1, 2, 2, 2, 1, 1, 3, 2, 3, 2, 2, 2, 3, 3, 3, 3, 3, 1, 2, 3, 1, 2, 1, 1, 3, 2, 1, 3, 3, 1, 2, 1, 3, 2, 1, 2, 1, 1, 3, 2, 2, 3, 3, 2, 3, 2, 3, 2, 2, 3, 2, 2, 3, 3, 1, 1, 1, 2, 1, 2, 1, 1, 3, 1, 3, 3, 2, 3, 3, 1, 2, 1, 3, 2, 1, 1, 3, 2, 2, 1, 1, 1, 3, 1, 3, 3, 3, 2, 3, 3, 2, 2, 2, 3, 3, 3, 2, 2, 1, 3, 3, 3, 1, 1, 2, 1, 3, 2, 1, 1, 2, 3, 2"
"N228_M3_uniform_R8D0V9T7";"R8D0V9T7";228;3;"uniform";"kplus";"2, 3, 3, 3, 1, 1, 3, 1, 2, 2, 2, 1, 3, 1, 1, 1, 1, 3, 2, 3, 2, 1, 3, 2, 2, 1, 2, 2, 2, 1, 3, 2, 3, 3, 1, 2, 3, 2, 3, 3, 2, 1, 2, 1, 3, 3, 2, 1, 2, 1, 3, 3, 3, 2, 2, 2, 3, 3, 3, 2, 3, 1, 1, 1, 3, 1, 2, 2, 1, 3, 2, 3, 1, 3, 1, 2, 1, 3, 3, 2, 1, 1, 3, 3, 3, 2, 2, 2, 2, 2, 3, 2, 1, 3, 2, 2, 1, 3, 3, 1, 3, 1, 2, 2, 3, 1, 2, 2, 3, 3, 1, 1, 1, 2, 2, 2, 1, 1, 3, 1, 1, 2, 1, 2, 2, 1, 2, 1, 2, 2, 2, 3, 1, 3, 1, 2, 2, 1, 3, 1, 3, 3, 2, 1, 1, 2, 3, 3, 3, 2, 3, 1, 3, 1, 2, 1, 1, 2, 1, 2, 3, 1, 2, 3, 1, 3, 3, 3, 3, 1, 3, 1, 1, 2, 2, 2, 3, 3, 1, 2, 3, 1, 2, 2, 3, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 3, 2, 3, 3, 1, 3, 2, 3, 1, 1, 3, 2, 3, 1, 3, 3, 2, 3, 2, 3, 1, 2, 3, 3, 2, 1, 1, 1, 2, 1, 1, 3, 2"
"N228_M3_uniform_R8D0V9T7";"R8D0V9T7";228;3;"uniform";"random";"3, 1, 1, 1, 3, 3, 2, 3, 1, 1, 3, 1, 2, 2, 2, 1, 2, 3, 1, 1, 1, 2, 2, 3, 2, 2, 2, 3, 3, 2, 1, 1, 3, 2, 1, 2, 1, 2, 1, 1, 3, 2, 1, 1, 1, 3, 3, 1, 2, 2, 3, 3, 2, 2, 3, 2, 1, 1, 2, 3, 2, 1, 1, 3, 1, 3, 2, 3, 2, 3, 3, 3, 2, 1, 3, 3, 2, 1, 1, 2, 1, 2, 3, 1, 1, 3, 1, 2, 3, 1, 1, 1, 2, 1, 2, 3, 3, 2, 2, 3, 2, 2, 3, 2, 2, 1, 2, 1, 1, 3, 1, 2, 3, 3, 3, 3, 3, 2, 2, 2, 3, 1, 3, 3, 3, 3, 1, 3, 3, 1, 1, 1, 3, 3, 1, 2, 3, 3, 3, 2, 1, 3, 2, 3, 2, 1, 1, 3, 3, 1, 3, 3, 1, 3, 1, 1, 2, 2, 1, 1, 2, 2, 2, 2, 3, 3, 1, 2, 2, 1, 2, 3, 3, 2, 1, 2, 2, 1, 1, 1, 3, 1, 3, 1, 2, 1, 1, 3, 3, 2, 2, 1, 1, 1, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 3, 1, 3, 3, 2, 3, 2, 3, 3, 1, 1, 3, 1, 3, 2, 2, 3, 3, 1, 1, 2, 1, 1"
"N120_M2_normal-wide_B9Q2A0K8";"B9Q2A0K8";120;2;"normal-wide";"ace-exchange";"3, 2, 3, 1, 2, 2, 1, 2, 1, 2, 1, 1, 1, 1, 3, 3, 1, 3, 3, 3, 2, 1, 2, 2, 3, 1, 1, 3, 1, 3, 3, 2, 3, 1, 2, 2, 2, 3, 2, 1, 3, 2, 2, 2, 2, 1, 2, 3, 2, 1, 3, 1, 3, 2, 1, 1, 3, 3, 2, 1, 1, 3, 1, 3, 2, 2, 2, 3, 3, 1, 1, 3, 2, 1, 3, 1, 3, 3, 3, 2, 2, 2, 1, 3, 1, 1, 1, 2, 2, 2, 3, 1, 3, 1, 1, 1, 1, 3, 3, 1, 3, 2, 3, 2, 1, 1, 1, 2, 2, 2, 3, 3, 1, 2, 2, 3, 3, 3, 2, 2"
"N120_M2_normal-wide_B9Q2A0K8";"B9Q2A0K8";120;2;"normal-wide";"k-means-exchange";"2, 2, 2, 1, 1, 3, 1, 2, 3, 3, 3, 1, 3, 2, 3, 1, 2, 1, 3, 1, 3, 2, 1, 3, 3, 1, 2, 2, 1, 2, 3, 3, 3, 3, 1, 2, 1, 1, 3, 2, 1, 2, 3, 2, 2, 2, 1, 2, 1, 2, 1, 3, 2, 2, 1, 3, 1, 1, 1, 2, 1, 3, 2, 2, 2, 1, 3, 1, 3, 3, 1, 2, 3, 3, 1, 2, 3, 3, 1, 2, 1, 3, 3, 2, 1, 2, 3, 2, 1, 3, 3, 1, 1, 3, 1, 3, 2, 1, 1, 3, 1, 3, 2, 2, 1, 3, 2, 2, 3, 1, 2, 2, 3, 1, 2, 3, 1, 2, 3, 2"
"N120_M2_normal-wide_B9Q2A0K8";"B9Q2A0K8";120;2;"normal-wide";"kplus";"1, 1, 3, 1, 3, 3, 3, 2, 2, 1, 1, 2, 2, 3, 3, 1, 2, 1, 1, 1, 1, 2, 1, 3, 1, 1, 2, 3, 2, 2, 2, 1, 2, 3, 2, 1, 1, 1, 3, 1, 3, 3, 2, 1, 3, 3, 2, 1, 1, 2, 3, 2, 1, 1, 2, 2, 3, 2, 3, 2, 1, 2, 1, 2, 2, 1, 1, 2, 3, 2, 2, 2, 1, 2, 1, 3, 1, 2, 3, 3, 3, 3, 1, 2, 2, 1, 3, 2, 2, 3, 3, 3, 1, 3, 3, 2, 3, 1, 1, 1, 3, 2, 3, 3, 3, 3, 3, 1, 1, 2, 2, 2, 2, 3, 1, 2, 1, 3, 3, 3"
"N120_M2_normal-wide_B9Q2A0K8";"B9Q2A0K8";120;2;"normal-wide";"random";"2, 2, 3, 1, 2, 1, 1, 1, 1, 2, 3, 1, 3, 2, 3, 3, 1, 2, 3, 1, 3, 3, 3, 3, 3, 2, 1, 3, 1, 1, 2, 2, 3, 2, 2, 1, 1, 3, 1, 2, 1, 3, 1, 1, 1, 3, 3, 3, 2, 3, 3, 3, 1, 1, 1, 3, 3, 2, 2, 1, 3, 1, 1, 3, 2, 2, 2, 1, 3, 1, 2, 3, 2, 3, 2, 2, 3, 1, 2, 2, 1, 2, 2, 2, 3, 3, 3, 1, 2, 1, 2, 3, 1, 3, 3, 3, 1, 2, 2, 3, 1, 3, 3, 2, 1, 2, 3, 2, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 2"
"N144_M9_uniform_V0R4I3B9";"V0R4I3B9";144;9;"uniform";"ace-exchange";"3, 1, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 2, 3, 1, 3, 1, 3, 2, 1, 1, 1, 1, 3, 1, 1, 2, 3, 1, 1, 1, 3, 2, 2, 2, 2, 1, 3, 3, 2, 1, 1, 1, 3, 2, 3, 3, 2, 1, 2, 2, 3, 3, 2, 3, 3, 1, 2, 1, 3, 2, 2, 2, 3, 1, 1, 1, 1, 2, 2, 3, 2, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 2, 3, 1, 1, 3, 2, 3, 1, 3, 1, 3, 3, 3, 3, 2, 3, 3, 2, 1, 3, 2, 1, 1, 1, 3, 3, 3, 3, 3, 2, 1, 3, 3, 2, 1, 1, 2, 2, 1, 3, 3, 1, 3, 1, 1, 3, 2, 1, 3, 2, 2, 3, 3, 2, 2, 1, 1, 3, 2, 3"
"N144_M9_uniform_V0R4I3B9";"V0R4I3B9";144;9;"uniform";"k-means-exchange";"2, 3, 1, 2, 2, 3, 2, 2, 3, 1, 3, 2, 1, 2, 3, 1, 3, 2, 3, 3, 3, 3, 1, 1, 3, 2, 1, 3, 3, 3, 1, 2, 3, 3, 2, 1, 1, 2, 2, 2, 3, 3, 2, 3, 2, 2, 1, 1, 3, 1, 2, 2, 2, 2, 2, 3, 2, 2, 3, 1, 2, 3, 3, 3, 2, 2, 1, 1, 2, 1, 1, 3, 3, 2, 2, 3, 1, 3, 3, 3, 3, 2, 1, 1, 2, 1, 3, 3, 1, 3, 3, 3, 1, 2, 1, 2, 1, 2, 1, 3, 3, 2, 1, 1, 1, 3, 1, 3, 1, 1, 1, 1, 2, 1, 3, 1, 3, 3, 3, 2, 2, 1, 2, 2, 1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 3, 2, 2, 2, 1, 1, 1, 3, 3, 1"
"N144_M9_uniform_V0R4I3B9";"V0R4I3B9";144;9;"uniform";"kplus";"2, 3, 1, 3, 1, 3, 2, 2, 1, 1, 3, 1, 2, 3, 2, 3, 2, 2, 3, 1, 1, 1, 3, 2, 2, 1, 3, 1, 3, 2, 2, 3, 3, 3, 2, 1, 3, 3, 1, 3, 3, 2, 1, 1, 1, 2, 2, 2, 3, 1, 3, 3, 2, 1, 3, 2, 2, 1, 3, 3, 2, 3, 1, 1, 3, 3, 3, 2, 1, 3, 1, 1, 2, 2, 2, 1, 3, 3, 1, 2, 1, 1, 2, 1, 2, 2, 1, 1, 2, 3, 1, 2, 2, 1, 3, 1, 1, 1, 2, 1, 2, 3, 3, 3, 1, 1, 2, 1, 3, 2, 3, 2, 2, 3, 3, 2, 2, 1, 3, 2, 3, 1, 2, 1, 3, 3, 2, 2, 3, 1, 2, 1, 2, 3, 2, 2, 3, 1, 1, 2, 3, 3, 1, 1"
"N144_M9_uniform_V0R4I3B9";"V0R4I3B9";144;9;"uniform";"random";"2, 1, 2, 3, 3, 2, 1, 3, 2, 3, 1, 1, 2, 3, 1, 2, 3, 3, 1, 3, 2, 3, 3, 2, 3, 1, 3, 2, 3, 2, 3, 1, 2, 3, 2, 1, 1, 2, 1, 1, 1, 3, 2, 3, 1, 2, 3, 2, 2, 2, 2, 2, 3, 3, 3, 1, 2, 3, 3, 2, 3, 3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 3, 1, 2, 3, 1, 2, 3, 1, 2, 3, 2, 2, 1, 3, 3, 3, 3, 2, 3, 2, 1, 1, 2, 1, 2, 2, 2, 3, 2, 1, 1, 1, 1, 1, 3, 1, 1, 3, 3, 3, 2, 1, 2, 1, 1, 2, 3, 1, 3, 3, 2, 2, 1, 3, 3, 2, 1, 1, 3, 1, 1, 2, 1, 2, 2, 1, 2, 3, 3, 2, 2, 2, 1"
"N108_M5_uniform_O7C4F1M6";"O7C4F1M6";108;5;"uniform";"ace-exchange";"2, 3, 3, 1, 3, 2, 1, 1, 2, 2, 2, 3, 1, 3, 3, 2, 3, 2, 3, 2, 1, 2, 3, 1, 1, 3, 2, 1, 1, 3, 2, 2, 2, 3, 1, 3, 1, 2, 2, 2, 1, 3, 3, 2, 3, 2, 1, 3, 2, 3, 1, 3, 3, 2, 2, 1, 1, 1, 1, 1, 3, 3, 3, 3, 2, 3, 2, 2, 2, 2, 2, 1, 3, 3, 2, 3, 1, 3, 2, 1, 1, 3, 3, 1, 1, 3, 1, 1, 1, 1, 3, 2, 2, 3, 1, 1, 3, 2, 3, 2, 2, 1, 1, 1, 2, 1, 2, 1"
"N108_M5_uniform_O7C4F1M6";"O7C4F1M6";108;5;"uniform";"k-means-exchange";"3, 1, 3, 3, 1, 2, 3, 1, 2, 3, 2, 1, 2, 1, 1, 2, 1, 2, 3, 2, 2, 2, 2, 3, 1, 2, 2, 1, 3, 1, 1, 2, 2, 2, 3, 3, 3, 2, 1, 2, 2, 2, 1, 2, 2, 1, 3, 1, 1, 3, 2, 3, 2, 3, 1, 1, 3, 2, 3, 2, 1, 1, 3, 1, 3, 3, 2, 1, 3, 2, 3, 2, 1, 3, 2, 1, 3, 1, 2, 3, 2, 1, 1, 1, 3, 2, 1, 2, 1, 3, 1, 3, 3, 3, 3, 3, 1, 2, 3, 3, 3, 2, 1, 2, 1, 1, 1, 3"
"N108_M5_uniform_O7C4F1M6";"O7C4F1M6";108;5;"uniform";"kplus";"2, 3, 1, 3, 1, 3, 2, 1, 1, 2, 1, 2, 3, 1, 3, 2, 3, 3, 1, 1, 2, 1, 2, 1, 2, 1, 2, 3, 2, 3, 2, 3, 3, 2, 2, 3, 3, 1, 1, 2, 3, 3, 2, 1, 2, 2, 3, 1, 1, 3, 1, 3, 2, 3, 2, 2, 2, 2, 3, 3, 1, 3, 2, 2, 1, 3, 2, 1, 1, 1, 1, 3, 3, 3, 1, 1, 1, 3, 1, 1, 3, 2, 3, 2, 2, 2, 1, 3, 2, 2, 1, 2, 1, 1, 3, 2, 3, 3, 2, 1, 1, 3, 2, 1, 2, 3, 3, 1"
"N108_M5_uniform_O7C4F1M6";"O7C4F1M6";108;5;"uniform";"random";"2, 3, 2, 3, 2, 1, 1, 2, 1, 3, 3, 1, 1, 2, 3, 2, 1, 3, 3, 2, 3, 2, 2, 3, 2, 3, 3, 2, 3, 1, 3, 1, 1, 1, 1, 1, 1, 2, 3, 2, 1, 1, 3, 2, 1, 2, 2, 1, 3, 3, 3, 2, 3, 2, 1, 1, 2, 2, 1, 1, 1, 3, 2, 2, 3, 3, 1, 1, 3, 1, 3, 2, 2, 3, 2, 1, 2, 1, 3, 2, 1, 2, 1, 3, 3, 1, 2, 1, 3, 3, 2, 2, 3, 2, 2, 2, 3, 2, 3, 3, 3, 1, 1, 1, 2, 1, 3, 1"
"N132_M2_uniform_M7G1P5Z6";"M7G1P5Z6";132;2;"uniform";"ace-exchange";"1, 2, 3, 2, 2, 1, 1, 3, 2, 1, 2, 2, 1, 1, 3, 2, 1, 2, 1, 2, 1, 1, 1, 2, 3, 2, 2, 2, 3, 2, 2, 3, 1, 3, 3, 2, 3, 3, 1, 1, 1, 3, 3, 2, 3, 2, 2, 1, 2, 2, 2, 1, 3, 2, 2, 1, 3, 1, 2, 2, 1, 3, 3, 1, 2, 2, 3, 1, 3, 3, 1, 3, 2, 3, 3, 1, 3, 2, 1, 1, 3, 3, 2, 2, 3, 3, 3, 2, 3, 2, 1, 1, 1, 1, 3, 3, 1, 3, 2, 1, 2, 1, 3, 2, 1, 3, 3, 1, 3, 1, 2, 3, 2, 2, 3, 2, 1, 2, 1, 3, 1, 2, 3, 1, 1, 1, 1, 3, 2, 3, 3, 1"
