"file";"ID";"N";"M";"DIST";"method";"result"
"N96_M4_uniform_N3G7O1X0";"N3G7O1X0";96;4;"uniform";"kplus";"3, 1, 1, 3, 1, 2, 2, 3, 2, 2, 4, 4, 1, 1, 2, 1, 1, 3, 4, 2, 3, 4, 2, 2, 2, 4, 3, 1, 3, 4, 2, 3, 4, 2, 3, 2, 4, 1, 4, 3, 1, 4, 1, 3, 1, 1, 3, 3, 1, 3, 3, 1, 4, 2, 1, 2, 4, 2, 3, 4, 1, 4, 4, 1, 3, 2, 4, 1, 2, 3, 2, 4, 4, 2, 3, 2, 4, 1, 1, 3, 2, 2, 4, 4, 1, 4, 2, 4, 4, 3, 3, 3, 1, 2, 1, 3"
"N96_M4_uniform_N3G7O1X0";"N3G7O1X0";96;4;"uniform";"random";"2, 1, 3, 1, 4, 4, 3, 2, 1, 4, 3, 3, 4, 2, 4, 2, 4, 4, 1, 4, 2, 4, 2, 3, 3, 2, 3, 1, 2, 1, 3, 3, 4, 3, 4, 1, 4, 1, 3, 1, 4, 3, 4, 2, 3, 2, 4, 2, 2, 4, 2, 3, 3, 2, 2, 1, 1, 4, 1, 2, 4, 3, 3, 1, 4, 2, 1, 2, 1, 4, 3, 3, 1, 2, 1, 1, 2, 1, 1, 1, 4, 2, 1, 3, 2, 3, 1, 1, 2, 4, 4, 3, 2, 3, 3, 4"
"N276_M3_normal_W0L6C8N3";"W0L6C8N3";276;3;"normal";"ace-exchange";"2, 2, 3, 3, 4, 4, 3, 3, 2, 2, 1, 4, 4, 4, 2, 1, 2, 2, 3, 3, 1, 1, 2, 3, 1, 1, 4, 4, 4, 1, 4, 2, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3, 2, 3, 2, 4, 4, 4, 2, 1, 4, 2, 3, 3, 1, 4, 4, 2, 2, 1, 2, 2, 4, 4, 3, 3, 1, 1, 1, 3, 1, 1, 2, 1, 4, 3, 3, 2, 4, 4, 2, 4, 4, 2, 3, 4, 2, 2, 2, 2, 4, 2, 3, 1, 4, 4, 2, 4, 3, 2, 3, 2, 3, 2, 1, 1, 3, 1, 3, 3, 4, 2, 3, 1, 3, 2, 4, 3, 4, 1, 4, 3, 1, 4, 3, 3, 2, 1, 1, 2, 3, 1, 3, 1, 1, 1, 3, 4, 2, 3, 1, 4, 3, 1, 1, 1, 1, 2, 4, 4, 1, 2, 4, 3, 2, 1, 2, 1, 3, 1, 3, 1, 1, 1, 3, 3, 1, 4, 2, 1, 2, 2, 3, 3, 4, 4, 3, 1, 4, 1, 4, 2, 3, 1, 4, 1, 4, 2, 3, 2, 2, 3, 4, 4, 3, 1, 3, 4, 4, 4, 1, 4, 2, 1, 3, 4, 4, 4, 3, 1, 1, 3, 4, 4, 4, 1, 3, 2, 2, 2, 2, 2, 2, 2, 4, 2, 4, 3, 1, 1, 1, 4, 1, 1, 1, 4, 1, 2, 4, 2, 4, 3, 1, 3, 1, 3, 2, 1, 1, 4, 3, 2, 2, 3, 1, 4, 3, 4, 3, 2, 2, 4, 1, 1, 2, 1, 2, 1, 3, 4, 4, 2, 2, 2, 3, 4"
"N276_M3_normal_W0L6C8N3";"W0L6C8N3";276;3;"normal";"k-means-exchange";"4, 1, 4, 3, 4, 4, 1, 3, 1, 2, 1, 4, 4, 3, 3, 4, 4, 4, 2, 3, 3, 3, 1, 4, 1, 3, 4, 2, 2, 2, 4, 4, 3, 1, 3, 4, 4, 2, 4, 1, 4, 3, 3, 4, 1, 2, 2, 2, 3, 2, 3, 4, 3, 2, 4, 4, 4, 4, 3, 4, 1, 3, 4, 2, 1, 4, 4, 3, 3, 2, 1, 4, 1, 3, 1, 2, 1, 1, 2, 1, 1, 4, 3, 4, 2, 1, 2, 2, 2, 1, 2, 3, 2, 4, 4, 2, 1, 1, 4, 2, 2, 4, 1, 4, 3, 1, 3, 3, 1, 3, 2, 4, 2, 4, 4, 3, 4, 4, 2, 2, 1, 2, 1, 4, 2, 3, 4, 3, 1, 1, 1, 1, 4, 3, 2, 2, 3, 2, 4, 4, 4, 2, 1, 1, 3, 1, 1, 3, 1, 1, 1, 3, 3, 1, 1, 4, 3, 2, 2, 4, 4, 1, 1, 4, 2, 2, 2, 3, 2, 1, 2, 4, 2, 3, 4, 1, 3, 1, 3, 4, 2, 2, 3, 3, 1, 2, 2, 3, 2, 4, 3, 3, 4, 3, 3, 3, 1, 2, 3, 1, 1, 2, 1, 3, 4, 3, 4, 2, 3, 4, 3, 4, 2, 1, 2, 2, 3, 1, 2, 1, 1, 1, 1, 2, 2, 4, 1, 3, 3, 2, 4, 2, 3, 3, 2, 2, 3, 1, 4, 2, 3, 2, 3, 4, 1, 1, 3, 2, 2, 4, 1, 1, 1, 1, 4, 2, 1, 4, 3, 3, 2, 2, 3, 3, 1, 4, 1, 1, 4, 3, 3, 2, 4, 1, 3, 2"
"N276_M3_normal_W0L6C8N3";"W0L6C8N3";276;3;"normal";"kplus";"4, 3, 4, 1, 4, 3, 4, 4, 4, 2, 3, 4, 1, 3, 1, 4, 1, 3, 2, 1, 2, 4, 1, 3, 4, 2, 1, 4, 3, 2, 3, 2, 1, 1, 1, 4, 1, 2, 3, 2, 2, 4, 4, 1, 2, 4, 3, 2, 4, 4, 3, 1, 3, 3, 1, 4, 3, 1, 3, 3, 1, 4, 3, 2, 3, 4, 1, 3, 4, 3, 2, 1, 3, 3, 4, 1, 1, 3, 2, 3, 3, 3, 3, 1, 4, 3, 3, 4, 2, 1, 1, 4, 2, 4, 4, 3, 3, 4, 3, 1, 1, 4, 2, 1, 1, 1, 1, 4, 1, 2, 3, 2, 3, 2, 3, 2, 3, 4, 4, 4, 4, 3, 1, 1, 1, 1, 2, 2, 3, 3, 1, 2, 1, 2, 2, 1, 4, 4, 1, 4, 4, 2, 3, 1, 2, 2, 3, 3, 4, 3, 2, 2, 3, 3, 2, 3, 2, 1, 2, 2, 2, 1, 1, 2, 2, 4, 4, 3, 3, 3, 3, 2, 1, 1, 4, 1, 1, 1, 4, 4, 4, 2, 1, 3, 2, 2, 1, 3, 3, 2, 4, 2, 1, 4, 4, 4, 2, 3, 4, 2, 2, 1, 1, 1, 3, 2, 4, 2, 2, 2, 3, 2, 4, 1, 1, 4, 1, 3, 2, 4, 1, 2, 4, 4, 2, 4, 2, 3, 1, 1, 4, 3, 1, 4, 3, 4, 3, 2, 4, 1, 2, 2, 1, 1, 3, 1, 1, 4, 1, 2, 2, 4, 4, 2, 4, 1, 1, 3, 2, 4, 2, 4, 2, 3, 3, 3, 4, 2, 3, 3, 2, 2, 1, 4, 2, 3"
"N276_M3_normal_W0L6C8N3";"W0L6C8N3";276;3;"normal";"random";"2, 3, 2, 4, 3, 1, 2, 4, 1, 4, 4, 1, 1, 2, 1, 2, 3, 2, 3, 2, 1, 2, 4, 1, 3, 4, 4, 3, 1, 2, 4, 2, 4, 3, 1, 1, 3, 2, 1, 3, 3, 4, 1, 2, 1, 3, 3, 1, 3, 4, 4, 3, 3, 1, 2, 3, 4, 3, 2, 2, 3, 1, 2, 4, 2, 4, 1, 2, 2, 1, 3, 4, 4, 1, 2, 1, 4, 1, 1, 2, 4, 3, 4, 1, 1, 3, 4, 4, 2, 1, 4, 4, 3, 2, 3, 3, 3, 3, 3, 4, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 1, 4, 2, 2, 4, 2, 4, 3, 1, 1, 2, 1, 3, 1, 3, 2, 1, 1, 4, 4, 2, 4, 3, 4, 1, 3, 3, 4, 4, 3, 2, 1, 4, 2, 4, 4, 3, 2, 1, 3, 4, 4, 2, 2, 3, 2, 4, 3, 1, 1, 1, 2, 4, 2, 1, 2, 4, 3, 4, 4, 3, 1, 2, 2, 4, 4, 2, 3, 4, 2, 4, 2, 1, 4, 4, 3, 3, 2, 4, 3, 4, 4, 4, 3, 1, 3, 3, 4, 4, 3, 1, 2, 1, 2, 1, 1, 4, 1, 1, 1, 3, 1, 2, 4, 2, 3, 4, 3, 4, 1, 3, 2, 3, 3, 1, 4, 3, 2, 2, 2, 1, 3, 2, 2, 3, 2, 1, 1, 1, 1, 3, 1, 4, 3, 3, 2, 3, 3, 4, 2, 1, 3, 4, 3, 1, 1, 4, 1, 1, 4, 4, 4, 3, 2, 1, 2, 2, 3, 1, 1, 3, 2, 1, 1, 1, 4"
"N216_M8_normal-wide_B9J7I1H6";"B9J7I1H6";216;8;"normal-wide";"ace-exchange";"3, 4, 3, 1, 3, 4, 2, 3, 1, 1, 4, 2, 4, 1, 2, 3, 3, 3, 4, 4, 3, 3, 4, 4, 4, 1, 2, 4, 4, 1, 3, 3, 3, 3, 1, 1, 2, 2, 3, 4, 3, 2, 3, 2, 4, 1, 2, 1, 3, 4, 4, 1, 1, 2, 2, 2, 2, 1, 1, 2, 4, 1, 2, 3, 4, 4, 2, 3, 4, 4, 2, 1, 1, 3, 3, 4, 1, 1, 4, 1, 3, 3, 3, 4, 1, 1, 3, 4, 2, 4, 4, 3, 4, 3, 2, 4, 1, 2, 4, 1, 3, 4, 1, 2, 3, 4, 3, 3, 4, 3, 3, 4, 2, 2, 3, 2, 1, 3, 4, 2, 2, 2, 4, 3, 1, 3, 2, 2, 2, 1, 4, 3, 1, 2, 4, 2, 4, 1, 3, 1, 4, 1, 2, 4, 3, 4, 3, 2, 2, 2, 2, 3, 1, 3, 4, 1, 3, 3, 4, 4, 2, 2, 2, 2, 3, 4, 3, 1, 1, 1, 3, 1, 2, 4, 3, 1, 1, 1, 1, 4, 2, 4, 2, 2, 4, 1, 1, 2, 1, 2, 3, 2, 4, 3, 4, 1, 2, 1, 1, 2, 3, 2, 4, 4, 3, 3, 1, 2, 1, 2, 1, 1, 1, 2, 1, 4"
"N216_M8_normal-wide_B9J7I1H6";"B9J7I1H6";216;8;"normal-wide";"k-means-exchange";"2, 2, 1, 1, 2, 3, 4, 2, 4, 1, 4, 3, 2, 4, 1, 3, 2, 1, 4, 4, 1, 4, 3, 2, 4, 2, 3, 4, 4, 1, 4, 1, 3, 2, 2, 3, 2, 2, 3, 4, 4, 1, 1, 1, 2, 2, 3, 3, 4, 1, 3, 1, 1, 4, 1, 2, 4, 1, 4, 4, 3, 4, 3, 1, 1, 1, 2, 4, 2, 1, 4, 1, 2, 4, 4, 2, 3, 3, 3, 2, 1, 2, 3, 4, 2, 3, 2, 4, 2, 3, 4, 1, 2, 3, 1, 4, 3, 2, 1, 4, 2, 4, 3, 4, 2, 2, 4, 4, 2, 3, 2, 4, 1, 1, 3, 4, 4, 2, 2, 2, 1, 4, 2, 2, 2, 1, 3, 4, 1, 1, 4, 3, 1, 1, 1, 2, 3, 4, 1, 4, 1, 1, 2, 1, 2, 1, 4, 1, 4, 3, 3, 1, 2, 3, 3, 1, 3, 3, 3, 2, 1, 4, 4, 1, 2, 4, 1, 4, 2, 3, 3, 3, 2, 3, 4, 3, 4, 3, 2, 4, 2, 3, 2, 4, 2, 1, 3, 1, 3, 2, 4, 2, 1, 3, 1, 1, 3, 3, 3, 1, 2, 4, 2, 3, 3, 3, 2, 3, 3, 3, 3, 1, 1, 4, 1, 4"
"N216_M8_normal-wide_B9J7I1H6";"B9J7I1H6";216;8;"normal-wide";"kplus";"2, 1, 2, 1, 2, 3, 1, 1, 4, 2, 3, 3, 4, 4, 3, 4, 1, 4, 1, 1, 3, 3, 1, 2, 2, 2, 1, 4, 3, 4, 4, 1, 3, 2, 1, 4, 3, 2, 4, 1, 1, 4, 4, 3, 4, 4, 3, 3, 1, 4, 3, 4, 1, 4, 2, 3, 3, 2, 4, 4, 4, 3, 2, 1, 3, 2, 1, 2, 4, 1, 1, 3, 4, 2, 4, 3, 2, 3, 1, 4, 4, 4, 2, 3, 3, 1, 1, 3, 2, 3, 1, 3, 2, 2, 1, 1, 2, 4, 2, 1, 2, 2, 4, 3, 2, 3, 4, 1, 1, 4, 1, 2, 1, 1, 4, 2, 4, 4, 1, 2, 3, 1, 1, 1, 2, 2, 4, 2, 4, 2, 3, 2, 2, 2, 1, 4, 3, 3, 2, 4, 1, 1, 2, 3, 2, 3, 1, 2, 2, 4, 1, 3, 3, 1, 1, 4, 1, 2, 3, 2, 3, 3, 3, 3, 2, 4, 1, 2, 3, 4, 4, 2, 1, 3, 4, 3, 1, 4, 3, 4, 1, 2, 2, 4, 1, 3, 4, 4, 3, 4, 2, 2, 3, 2, 4, 1, 4, 3, 1, 4, 3, 3, 3, 1, 4, 2, 2, 3, 1, 2, 2, 4, 1, 3, 1, 3"
"N216_M8_normal-wide_B9J7I1H6";"B9J7I1H6";216;8;"normal-wide";"random";"2, 1, 1, 4, 4, 2, 3, 2, 3, 3, 2, 1, 1, 2, 2, 2, 1, 4, 1, 3, 1, 1, 4, 2, 3, 3, 2, 3, 4, 1, 1, 2, 3, 2, 3, 3, 1, 2, 1, 4, 2, 3, 1, 4, 1, 4, 2, 4, 4, 1, 4, 2, 2, 4, 4, 1, 1, 4, 4, 2, 3, 3, 3, 1, 3, 3, 3, 1, 2, 2, 1, 2, 1, 3, 4, 1, 1, 1, 3, 2, 2, 1, 3, 2, 1, 2, 3, 3, 1, 3, 1, 4, 3, 1, 3, 2, 2, 1, 1, 2, 3, 4, 3, 3, 1, 1, 3, 3, 4, 1, 4, 2, 4, 4, 4, 3, 2, 1, 3, 3, 1, 4, 2, 4, 4, 1, 2, 4, 4, 4, 4, 3, 3, 3, 1, 4, 2, 2, 4, 3, 3, 4, 1, 1, 4, 4, 4, 2, 2, 2, 2, 3, 4, 1, 3, 1, 3, 3, 1, 2, 2, 2, 3, 2, 4, 4, 1, 1, 1, 1, 3, 3, 3, 4, 2, 1, 4, 4, 3, 3, 4, 2, 3, 1, 4, 2, 4, 3, 4, 2, 1, 4, 4, 2, 2, 4, 2, 3, 2, 4, 1, 4, 2, 1, 2, 2, 4, 3, 4, 3, 1, 2, 2, 4, 3, 1"
"N96_M2_uniform_P0U7B3W6";"P0U7B3W6";96;2;"uniform";"ace-exchange";"1, 1, 3, 4, 4, 4, 2, 2, 3, 2, 1, 1, 4, 3, 1, 1, 2, 3, 1, 1, 2, 1, 3, 4, 3, 2, 4, 2, 3, 2, 3, 1, 1, 3, 2, 2, 2, 3, 2, 2, 4, 2, 1, 4, 3, 4, 4, 1, 4, 2, 1, 4, 1, 3, 3, 3, 3, 4, 4, 2, 3, 3, 1, 1, 4, 3, 3, 3, 4, 2, 1, 4, 1, 2, 1, 4, 1, 4, 1, 2, 4, 1, 4, 2, 2, 4, 4, 3, 2, 3, 4, 3, 3, 1, 2, 2"
"N96_M2_uniform_P0U7B3W6";"P0U7B3W6";96;2;"uniform";"k-means-exchange";"4, 2, 4, 1, 4, 3, 3, 4, 3, 1, 2, 4, 3, 1, 4, 2, 3, 3, 1, 3, 1, 2, 3, 2, 2, 2, 2, 3, 3, 4, 4, 2, 2, 2, 4, 2, 1, 2, 1, 1, 4, 2, 3, 1, 3, 2, 4, 1, 4, 3, 2, 4, 1, 1, 1, 3, 1, 1, 3, 3, 4, 3, 4, 1, 3, 2, 4, 1, 2, 1, 3, 4, 1, 2, 2, 4, 3, 1, 4, 1, 4, 1, 3, 1, 2, 4, 2, 3, 4, 4, 1, 3, 2, 4, 3, 2"
"N96_M2_uniform_P0U7B3W6";"P0U7B3W6";96;2;"uniform";"kplus";"3, 3, 4, 2, 1, 3, 3, 4, 3, 1, 3, 3, 4, 2, 3, 3, 1, 1, 2, 2, 3, 1, 4, 3, 1, 1, 1, 4, 2, 2, 2, 1, 1, 2, 1, 4, 2, 2, 1, 2, 1, 1, 2, 4, 2, 4, 4, 4, 2, 2, 2, 3, 4, 2, 4, 1, 2, 3, 4, 2, 2, 1, 4, 1, 3, 4, 3, 2, 1, 3, 2, 3, 4, 2, 1, 4, 3, 1, 3, 4, 4, 3, 1, 4, 1, 4, 4, 4, 1, 1, 3, 3, 3, 3, 2, 4"
"N96_M2_uniform_P0U7B3W6";"P0U7B3W6";96;2;"uniform";"random";"3, 1, 1, 1, 1, 4, 1, 2, 1, 3, 2, 1, 4, 2, 3, 2, 3, 2, 3, 4, 2, 1, 4, 1, 2, 3, 1, 1, 4, 2, 2, 3, 4, 4, 3, 1, 1, 3, 1, 3, 3, 4, 4, 2, 4, 1, 4, 4, 1, 4, 2, 3, 4, 2, 1, 1, 2, 3, 2, 4, 3, 2, 2, 4, 3, 4, 1, 1, 1, 3, 3, 3, 4, 2, 3, 4, 4, 4, 2, 3, 3, 4, 4, 1, 1, 1, 3, 2, 2, 2, 4, 3, 2, 2, 2, 3"
"N300_M7_normal_C2O9S5H0";"C2O9S5H0";300;7;"normal";"ace-exchange";"1, 1, 1, 3, 1, 1, 3, 4, 3, 2, 2, 4, 1, 1, 3, 1, 2, 1, 1, 3, 1, 3, 1, 2, 1, 2, 4, 2, 4, 3, 1, 3, 1, 1, 4, 2, 4, 4, 2, 3, 1, 3, 2, 2, 3, 1, 1, 3, 1, 2, 2, 3, 4, 4, 3, 3, 2, 3, 4, 2, 4, 2, 3, 2, 1, 2, 1, 4, 3, 2, 1, 4, 2, 3, 3, 2, 2, 4, 2, 1, 3, 4, 2, 1, 4, 4, 3, 3, 4, 4, 2, 1, 4, 4, 2, 4, 2, 2, 3, 1, 3, 4, 3, 1, 1, 1, 2, 3, 3, 4, 2, 1, 2, 4, 4, 2, 2, 2, 4, 3, 2, 2, 3, 4, 1, 2, 1, 3, 2, 4, 1, 4, 3, 2, 4, 4, 4, 1, 3, 1, 4, 1, 1, 4, 2, 3, 1, 4, 3, 3, 2, 4, 2, 3, 4, 4, 2, 3, 4, 1, 2, 1, 2, 3, 1, 4, 2, 1, 1, 4, 3, 1, 3, 2, 3, 4, 4, 2, 4, 1, 1, 4, 1, 3, 4, 4, 1, 1, 3, 2, 3, 3, 3, 1, 1, 2, 3, 1, 4, 4, 4, 1, 3, 3, 1, 4, 2, 1, 1, 2, 4, 3, 1, 1, 2, 3, 3, 3, 2, 4, 1, 1, 1, 2, 3, 2, 2, 2, 3, 2, 4, 4, 2, 3, 1, 3, 3, 2, 2, 3, 4, 3, 2, 2, 4, 4, 4, 2, 3, 3, 3, 2, 4, 3, 1, 3, 1, 2, 4, 3, 2, 1, 3, 1, 3, 1, 4, 4, 4, 4, 2, 3, 4, 1, 4, 2, 2, 4, 4, 2, 3, 3, 1, 4, 3, 2, 2, 1, 2, 1, 1, 2, 4, 1, 3, 1, 3, 4, 4, 4"
"N300_M7_normal_C2O9S5H0";"C2O9S5H0";300;7;"normal";"k-means-exchange";"3, 4, 4, 2, 1, 2, 3, 2, 3, 2, 3, 1, 4, 4, 2, 2, 3, 3, 3, 3, 4, 3, 2, 1, 2, 3, 1, 1, 3, 4, 2, 4, 2, 1, 1, 1, 2, 4, 4, 1, 2, 1, 1, 4, 4, 2, 1, 2, 4, 3, 1, 4, 1, 3, 4, 2, 4, 2, 3, 4, 3, 1, 2, 1, 2, 1, 4, 3, 1, 3, 1, 1, 1, 4, 1, 2, 1, 3, 4, 4, 2, 4, 2, 1, 1, 3, 2, 2, 2, 4, 1, 2, 4, 2, 4, 3, 3, 2, 3, 4, 3, 4, 3, 2, 2, 2, 1, 4, 3, 4, 3, 4, 2, 4, 3, 4, 2, 2, 4, 4, 4, 4, 4, 3, 4, 1, 3, 3, 4, 4, 4, 3, 4, 4, 4, 3, 1, 3, 1, 2, 1, 2, 3, 2, 2, 2, 2, 1, 1, 2, 1, 3, 4, 2, 1, 2, 1, 1, 3, 1, 1, 3, 3, 4, 1, 4, 3, 2, 4, 3, 4, 3, 1, 1, 1, 1, 3, 1, 4, 2, 2, 2, 1, 2, 3, 1, 1, 4, 2, 3, 1, 1, 4, 2, 2, 4, 3, 2, 4, 1, 4, 1, 1, 2, 2, 3, 3, 3, 1, 2, 4, 2, 3, 1, 1, 4, 1, 4, 2, 4, 4, 1, 1, 1, 2, 1, 2, 1, 3, 3, 3, 1, 3, 3, 3, 1, 1, 4, 3, 2, 2, 3, 2, 4, 2, 2, 2, 2, 4, 1, 4, 1, 4, 3, 2, 2, 1, 3, 1, 3, 1, 3, 3, 4, 2, 2, 4, 3, 3, 3, 2, 1, 2, 2, 3, 2, 4, 3, 3, 3, 2, 1, 4, 4, 3, 3, 3, 4, 4, 4, 1, 4, 4, 3, 2, 1, 3, 1, 3, 4"
"N300_M7_normal_C2O9S5H0";"C2O9S5H0";300;7;"normal";"kplus";"1, 2, 3, 3, 3, 1, 1, 4, 4, 2, 2, 4, 3, 3, 3, 2, 1, 2, 3, 3, 4, 3, 3, 3, 1, 2, 3, 2, 2, 3, 2, 4, 1, 2, 1, 2, 4, 3, 2, 1, 3, 1, 4, 4, 1, 2, 2, 4, 4, 3, 1, 4, 3, 4, 1, 1, 4, 2, 4, 3, 1, 1, 2, 2, 3, 1, 4, 3, 2, 4, 2, 4, 4, 3, 2, 1, 3, 4, 2, 4, 4, 3, 2, 4, 2, 4, 2, 3, 3, 4, 3, 4, 2, 2, 1, 2, 3, 1, 1, 4, 2, 4, 3, 1, 3, 1, 3, 4, 4, 3, 2, 1, 3, 2, 1, 1, 2, 1, 4, 1, 2, 2, 2, 2, 1, 3, 1, 1, 4, 2, 1, 2, 1, 1, 2, 4, 4, 3, 3, 2, 1, 4, 3, 1, 3, 1, 4, 1, 2, 3, 3, 4, 2, 4, 4, 4, 1, 3, 3, 4, 4, 2, 4, 4, 4, 3, 1, 2, 1, 3, 3, 3, 1, 3, 4, 2, 1, 1, 2, 3, 1, 4, 4, 3, 2, 3, 3, 4, 3, 1, 1, 4, 4, 2, 3, 3, 1, 2, 1, 1, 2, 1, 1, 3, 1, 2, 1, 2, 1, 4, 3, 2, 4, 1, 1, 1, 2, 3, 2, 1, 1, 4, 4, 4, 4, 3, 2, 2, 3, 1, 2, 2, 1, 4, 4, 3, 2, 3, 3, 1, 1, 1, 3, 4, 3, 1, 4, 3, 2, 3, 2, 2, 2, 3, 2, 3, 4, 4, 1, 2, 2, 1, 1, 1, 1, 4, 2, 2, 1, 2, 1, 1, 4, 3, 3, 2, 1, 2, 4, 2, 1, 4, 4, 4, 3, 4, 2, 4, 3, 2, 3, 4, 4, 4, 3, 4, 3, 4, 2, 3"
"N300_M7_normal_C2O9S5H0";"C2O9S5H0";300;7;"normal";"random";"2, 2, 2, 2, 1, 2, 2, 3, 1, 2, 2, 2, 4, 3, 2, 4, 4, 4, 2, 1, 3, 4, 4, 2, 1, 3, 2, 2, 4, 1, 1, 3, 4, 4, 4, 1, 1, 2, 4, 4, 1, 4, 3, 3, 4, 1, 1, 2, 1, 2, 4, 1, 4, 4, 2, 3, 2, 1, 4, 4, 1, 3, 2, 3, 1, 1, 1, 3, 2, 3, 4, 3, 3, 2, 1, 1, 1, 3, 2, 4, 4, 4, 1, 4, 4, 2, 2, 1, 2, 1, 4, 1, 1, 2, 4, 3, 3, 3, 1, 4, 2, 3, 2, 2, 3, 3, 1, 4, 1, 4, 1, 4, 1, 4, 1, 2, 1, 2, 3, 1, 3, 4, 1, 4, 4, 3, 2, 3, 4, 1, 1, 1, 4, 2, 1, 4, 2, 2, 2, 3, 3, 3, 2, 3, 2, 4, 4, 3, 1, 2, 2, 3, 3, 3, 1, 1, 4, 4, 3, 2, 3, 2, 4, 3, 2, 2, 2, 3, 1, 4, 3, 3, 3, 3, 1, 2, 3, 1, 4, 3, 2, 2, 4, 3, 1, 2, 1, 3, 2, 2, 4, 3, 1, 4, 4, 3, 1, 4, 4, 4, 4, 3, 3, 4, 1, 2, 1, 2, 1, 3, 4, 2, 2, 3, 3, 4, 3, 3, 2, 4, 1, 3, 4, 3, 2, 1, 1, 3, 2, 1, 1, 4, 2, 3, 3, 3, 1, 2, 4, 3, 3, 1, 2, 2, 3, 2, 4, 4, 3, 2, 4, 4, 3, 3, 2, 2, 1, 2, 1, 1, 3, 1, 1, 2, 1, 1, 2, 4, 1, 2, 3, 3, 3, 2, 1, 4, 1, 3, 4, 3, 1, 2, 1, 4, 1, 2, 3, 3, 1, 2, 1, 4, 4, 4, 4, 4, 3, 4, 4, 1"
"N300_M9_normal_L6A4F0J1";"L6A4F0J1";300;9;"normal";"ace-exchange";"2, 3, 3, 1, 4, 3, 3, 4, 2, 3, 1, 3, 1, 2, 3, 1, 3, 1, 2, 1, 4, 1, 3, 2, 1, 4, 4, 2, 3, 2, 2, 1, 2, 4, 2, 4, 1, 2, 3, 4, 3, 2, 4, 2, 1, 2, 4, 2, 2, 1, 3, 4, 3, 3, 3, 3, 1, 1, 4, 1, 2, 2, 1, 4, 2, 1, 1, 3, 2, 1, 4, 4, 2, 1, 3, 2, 4, 3, 3, 2, 3, 2, 2, 1, 3, 4, 4, 4, 4, 2, 4, 4, 3, 4, 3, 1, 1, 1, 1, 4, 4, 2, 2, 4, 4, 3, 1, 4, 2, 1, 4, 4, 4, 1, 3, 4, 2, 3, 2, 1, 3, 1, 1, 1, 4, 4, 3, 1, 3, 4, 1, 3, 1, 1, 3, 3, 4, 4, 1, 1, 1, 3, 3, 4, 4, 3, 2, 3, 4, 1, 3, 2, 1, 3, 1, 2, 3, 3, 4, 2, 2, 4, 3, 4, 3, 2, 3, 1, 3, 3, 4, 4, 3, 2, 2, 1, 4, 1, 1, 2, 3, 1, 1, 2, 4, 2, 2, 1, 2, 2, 3, 2, 3, 3, 2, 1, 3, 3, 2, 3, 4, 2, 1, 4, 1, 4, 3, 1, 3, 2, 3, 3, 1, 1, 4, 4, 1, 2, 2, 4, 2, 4, 3, 3, 2, 1, 1, 4, 3, 2, 3, 2, 2, 2, 4, 3, 4, 4, 3, 3, 1, 3, 1, 4, 3, 2, 3, 3, 2, 1, 2, 1, 3, 4, 2, 2, 2, 4, 4, 1, 1, 2, 4, 1, 2, 4, 2, 1, 2, 4, 4, 1, 4, 2, 1, 1, 4, 1, 2, 4, 4, 1, 4, 3, 4, 2, 2, 4, 4, 3, 1, 3, 1, 2, 3, 4, 1, 2, 1, 2"
"N300_M9_normal_L6A4F0J1";"L6A4F0J1";300;9;"normal";"k-means-exchange";"4, 3, 3, 4, 1, 4, 1, 2, 4, 4, 2, 4, 2, 3, 3, 2, 1, 4, 1, 3, 4, 4, 2, 4, 2, 3, 2, 1, 1, 4, 2, 1, 2, 1, 2, 1, 2, 2, 3, 2, 2, 4, 2, 1, 3, 2, 4, 1, 3, 1, 1, 1, 1, 3, 4, 1, 4, 1, 4, 2, 2, 3, 4, 3, 2, 4, 2, 1, 4, 4, 4, 1, 3, 3, 2, 1, 3, 1, 2, 1, 2, 3, 2, 2, 4, 1, 4, 3, 1, 3, 4, 3, 4, 3, 2, 3, 4, 3, 3, 1, 2, 3, 2, 4, 4, 2, 3, 4, 4, 4, 3, 2, 1, 3, 3, 2, 1, 1, 2, 1, 3, 4, 4, 1, 1, 1, 2, 2, 1, 4, 2, 4, 4, 1, 4, 1, 1, 1, 1, 2, 3, 4, 4, 3, 3, 2, 2, 3, 4, 1, 3, 3, 1, 3, 3, 3, 2, 2, 1, 1, 4, 3, 4, 4, 2, 3, 4, 3, 4, 3, 1, 3, 1, 2, 3, 4, 2, 4, 2, 2, 4, 4, 4, 3, 2, 2, 3, 2, 1, 3, 4, 3, 4, 1, 1, 1, 1, 2, 2, 3, 4, 4, 3, 1, 4, 3, 2, 1, 1, 1, 1, 2, 3, 2, 2, 1, 2, 2, 4, 1, 1, 4, 3, 4, 4, 2, 1, 3, 4, 4, 3, 1, 1, 2, 2, 2, 4, 3, 1, 3, 4, 3, 2, 3, 1, 3, 1, 2, 4, 3, 1, 2, 3, 3, 3, 3, 1, 3, 3, 2, 2, 4, 2, 4, 1, 2, 4, 2, 4, 1, 4, 1, 4, 4, 3, 2, 2, 3, 3, 2, 1, 2, 3, 3, 4, 2, 4, 3, 4, 2, 2, 4, 1, 1, 1, 3, 3, 1, 1, 1"
